,Sample ID,Depth (m),APcomp Depth (m),Cwu d18O (VPDB),Cwu d13C (VPDB),n specimens G. trunc,Gtrunc d18O (VDPB),Gtrunc d13C (VPDB),sample weight (g),IRD #/g,IRD MAR ,SS mean,SS Std
1668,"361-U1475E-4H-6, 16-18",34.861,36.016,3.7,0.44,,,,9.724965811,9.724965811,15.88255461,22.765,0.021213203
1669,"361-U1475E-4H-6, 20-22",34.901,36.056,3.266,0.624,,,,3.79394155,3.79394155,6.267566894,23.355,0.06363961
1670,"361-U1475E-4H-6, 24-26",34.941,36.096,3.606,0.344,2,,,8.593680064,8.593680064,14.33491373,22.745,0.007071068
1671,"361-U1475E-4H-6, 28-30",34.981,36.136,3.27,0.685,,,,2.04312918,2.04312918,3.36405011,23.435,0.091923882
1672,"361-U1475E-4H-6, 32-34",35.021,36.176,3.122,0.338,2,,,0,0,0,24.855,0.049497475
1673,"361-U1475E-4H-6, 36-38",35.061,36.216,3.257,0.524,5,,,2.854339488,2.854339488,4.942599267,25.31,0.251197134
1674,"361-U1475E-4H-6, 40-42",35.101,36.256,3.19,0.42,2,,,0,0,0,25.075,0.120208153
1675,"361-U1475E-4H-6, 44-46",35.141,36.296,3.565,0.182,5,,,2.533248892,2.533248892,4.27390654,25.54,0
1676,"361-U1475E-4H-6, 48-50",35.181,36.336,3.599,0.051,1,,,2.667000042,2.667000042,4.437199742,24.25,0.245560583
1677,"361-U1475E-4H-6, 52-54",35.221,36.376,3.759,0.148,2,,,6.596238083,6.596238083,11.00679007,23.305,0.06363961
1678,"361-U1475E-4H-6, 56-58",35.261,36.416,3.709,-0.231,1,,,0,0,0,24.75,0.155563492
1679,"361-U1475E-4H-6, 60-62",35.301,36.456,3.959,-0.039,3,,,5.52557738,5.52557738,9.043763502,24.68,0.056568542
1680,"361-U1475E-4H-6, 64-66",35.341,36.496,3.976,-0.095,2,,,14.63191587,14.63191587,22.49120307,24.305,0.148492424
1681,"361-U1475E-4H-6, 68-70",35.381,36.536,3.896,-0.127,0,,,6.035458318,6.035458318,9.644228877,24.36,0.014142136
1682,"361-U1475E-4H-6, 72-74",35.421,36.576,3.876,-0.118,1,,,8.412566271,8.412566271,14.27173096,25.50666667,0.395010548
1683,"361-U1475E-4H-6, 76-78",35.461,36.616,3.731,0.164,2,,,9.417766224,9.417766224,16.14890363,25.97333333,0.240069434
1684,"361-U1475E-4H-6, 80-82",35.501,36.656,3.708,0.208,0,,,6.081048981,6.081048981,9.926551582,26.96666667,0.169213869
1685,"361-U1475E-4H-6, 84-86",35.541,36.696,3.494,0.191,2,,,2.555808474,2.555808474,4.248415905,27.315,0.021213203
1686,"361-U1475E-4H-6, 88-90",35.581,36.736,3.338,0.416,,,,0,0,0,24.12,0.113137085
1687,"361-U1475E-4H-6, 92-94",35.621,36.776,3.393,0.351,1,,,2.53164557,2.53164557,4.406054509,23.515,0.148492424
1688,"361-U1475E-4H-6, 96-98",35.661,36.816,3.309,0.341,1,,,2.540186545,2.540186545,4.316613255,23.035,0.106066017
1689,"361-U1475E-4H-6, 100-102",35.701,36.856,3.309,0.571,2,,,0,0,0,23.68,0.014142136
1690,"361-U1475E-4H-6, 104-106",35.741,36.896,3.1,0.463,1,,,5.521525321,5.521525321,9.146086146,23.52,0.113137085
1691,"361-U1475E-4H-6, 108-110",35.781,36.936,3.114,0.195,1,,,0,0,0,23.8,0.056568542
1692,"361-U1475E-4H-6, 112-114",35.821,36.976,3.264,0.474,1,,,3.218992053,3.218992053,5.370258564,22.905,0.035355339
1693,"361-U1475E-4H-6, 116-118",35.861,37.016,3.247,0.187,0,,,0,0,0,25.245,0.106066017
1694,"361-U1475E-4H-6, 120-122",35.901,37.056,3.433,0.39,2,,,5.945192754,5.945192754,13.97123746,24.995,0.007071068
1695,"361-U1475E-4H-6, 124-126",35.941,37.096,3.664,0.104,1,,,8.981321658,8.981321658,22.40215839,23.98,0.014142136
1696,"361-U1475E-4H-6, 128-130",35.981,37.136,3.812,0.075,0,,,17.39366762,17.39366762,46.03676424,24.75,0.028284271
1697,"361-U1475C-4H-5, 54-56",36.021,37.176,3.412,0.388,0,,,13.20567844,13.20567844,37.17451853,25.78,0.098994949
1698,"361-U1475C-4H-5, 58-60",36.061,37.216,3.781,-0.159,1,,,7.424306871,7.424306871,21.30515265,27.56,0.183847763
1699,"361-U1475C-4H-5, 62-64",36.101,37.256,3.58,-0.534,2,,,28.4602557,28.4602557,81.53469428,24.775,2.057680733
1700,"361-U1475C-4H-5, 66-68",36.141,37.296,3.847,-0.088,1,,,31.63498099,31.63498099,86.27735861,24.485,0.06363961
1701,"361-U1475C-4H-5, 70-72",36.181,37.336,3.799,-0.199,1,,,11.52841574,11.52841574,31.79070534,25.555,0.049497475
1702,"361-U1475C-4H-5, 74-76",36.221,37.376,3.829,-0.172,5,,,10.8085286,10.8085286,29.11374613,24.65,0.028284271
1703,"361-U1475C-4H-5, 78-80",36.261,37.416,3.49,0.118,10,,,1.771283073,1.771283073,4.81570543,23.415,0.120208153
1704,"361-U1475C-4H-5, 82-84",36.301,37.456,3.502,-0.312,3,,,17.88994489,17.88994489,50.44021493,28.11,0.335111922
1705,"361-U1475C-4H-5, 86-88",36.341,37.496,3.74,-0.552,8,,,6.317010277,6.317010277,17.51719833,24.28,0.098994949
1706,"361-U1475C-4H-5, 90-92",36.381,37.536,3.235,0.564,15,,,2.484857897,2.484857897,6.547361901,22.545,0.134350288
1707,"361-U1475C-4H-5, 94-96",36.421,37.576,2.598,0.305,15,,,7.55563426,7.55563426,19.96999272,22.005,0.06363961
1708,"361-U1475C-4H-5, 98-100",36.461,37.616,2.917,0.429,15,,,5.036594003,5.036594003,13.38167178,22.885,0.190918831
1709,"361-U1475C-4H-5, 102-104",36.501,37.656,2.981,0.409,15,,,3.40163172,3.40163172,9.213865871,23.18,0
1710,"361-U1475C-4H-5, 106-108",36.541,37.696,3.065,0.71,15,,,2.494640421,2.494640421,6.734134716,24.17,0.084852814
1711,"361-U1475C-4H-5, 110-112",36.581,37.736,3.018,0.418,15,,,1.776815336,1.776815336,4.70631,25.545,0.021213203
1712,"361-U1475C-4H-5, 114-116",36.621,37.776,2.711,0.771,15,,,0,0,0,24.155,0.106066017
1713,"361-U1475C-4H-5, 118-120",36.661,37.816,2.926,0.484,15,,,3.267723571,3.267723571,8.7590349,23.695,0.049497475
1714,"361-U1475C-4H-5, 122-124",36.701,37.856,2.725,0.493,15,,,0,0,0,24.32,0.028284271
1715,"361-U1475C-4H-5, 126-128",36.741,37.896,3.326,-0.092,15,,,,,0,24.49,0.098994949
1716,"361-U1475C-4H-5, 130-132",36.781,37.936,2.868,0.337,13,,,5.236244631,5.236244631,13.88241305,24,0.070710678
1717,"361-U1475C-4H-5, 134-136",36.821,37.976,3.055,0.477,15,,,0,0,0,23.365,0.091923882
1718,"361-U1475C-4H-5, 138-140",36.861,38.016,2.843,0.577,7,,,2.752569782,2.752569782,7.242020352,22.48,0.327414111
1719,"361-U1475C-4H-5, 142-144",36.901,38.056,2.881,0.46,13,,,1.828675924,1.828675924,4.589483543,22.645,0.049497475
1720,"361-U1475C-4H-5, 146-148",36.941,38.096,3.212,0.347,11,,,0,0,0,21.61,0.155563492
1721,"361-U1475C-4H-6, 0-2",36.981,38.136,2.773,0.584,15,,,0,0,0,22.93,0.113137085
1722,"361-U1475C-4H-6, 4-6",37.021,38.176,3.241,0.405,15,,,0,0,0,22.105,0.16263456
1723,"361-U1475C-4H-6, 8-10",37.061,38.216,2.964,0.305,15,,,0,0,0,22.23,0.098994949
1724,"361-U1475C-4H-6, 12-14",37.101,38.256,3.358,0.243,8,,,0,0,0,22.295,0.190918831
1725,"361-U1475C-4H-6, 16-18",37.141,38.296,3.542,0.255,8,,,0,0,0,21.27,0.127279221
1726,"361-U1475C-4H-6, 20-22",37.181,38.336,3.603,0.417,1,,,0,0,0,22.57,0.028284271
1727,"361-U1475C-4H-6, 24-26",37.221,38.376,3.686,0.298,3,,,0,0,0,22.245,0.091923882
1728,"361-U1475C-4H-6, 28-30",37.261,38.416,3.538,0.267,,,,0,0,0,22.755,0.176776695
1729,"361-U1475C-4H-6, 32-34",37.301,38.456,,,0,,,5.840215358,5.840215358,11.38695609,22.84,0.147309199
1730,"361-U1475C-4H-6, 36-38",37.341,38.496,3.74,0.076,2,,,8.761522315,8.761522315,17.19402163,25.26,0.295465734
1731,"361-U1475C-4H-6, 40-42",37.381,38.536,3.862,0.049,2,,,0,0,0,24.54,0.183847763
1732,"361-U1475C-4H-6, 44-46",37.421,38.576,3.866,0.026,0,,,5.679045211,5.679045211,10.91083616,26.62,0.098994949
1733,"361-U1475C-4H-6, 48-50",37.461,38.616,3.869,-0.101,2,,,5.597586041,5.597586041,9.983384747,24.82,0.169705627
1734,"361-U1475C-4H-6, 52-54",37.501,38.656,3.794,-0.202,1,,,13.32667,13.32667,25.32925284,24.3,0.127279221
1735,"361-U1475C-4H-6, 56-58",37.541,38.696,3.765,0.155,1,,,7.151337384,7.151337384,13.76541384,25.13,0.056568542
1736,"361-U1475C-4H-6, 60-62",37.581,38.736,3.532,0.365,2,,,8.161530287,8.161530287,16.02820122,24.19,0.113137085
1737,"361-U1475C-4H-6, 64-66",37.621,38.776,2.708,0.166,2,,,18.19511006,18.19511006,35.67393138,24.775,0.021213203
1738,"361-U1475C-4H-6, 68-70",37.661,38.816,3.196,0.866,1,,,0,0,0,23.09,0.056568542
1739,"361-U1475C-4H-6, 72-74",37.701,38.856,3.279,0.607,1,,,0,0,0,24.33,0.169705627
1740,"361-U1475C-4H-6, 76-78",37.741,38.896,3.249,0.619,0,,,2.595717067,2.595717067,4.890148701,25.25,0.070710678
1741,"361-U1475C-4H-6, 80-82",37.781,38.936,3.144,0.631,2,,,2.645721372,2.645721372,4.938418677,23.92,0.141421356
1742,"361-U1475C-4H-6, 84-86",37.821,38.976,3.057,0.646,3,,,0,0,0,23.895,0.049497475
1743,"361-U1475C-4H-6, 88-90",37.861,39.016,3.104,0.573,0,,,0,0,0,24.045,0.035355339
1744,"361-U1475C-4H-6, 92-94",37.901,39.056,3.189,0.401,1,,,2.672791815,2.672791815,4.984445556,25.74,0.084852814
1745,"361-U1475C-4H-6, 96-98",37.941,39.096,3.137,0.472,3,,,2.625102543,2.625102543,4.8489136,25.555,0.134350288
1746,"361-U1475C-4H-6, 100-102",37.981,39.136,3.5,0.386,1,,,0,0,0,25.02,0.113137085
1747,"361-U1475C-4H-6, 104-106",38.021,39.176,3.702,0.16,1,,,2.093761246,2.093761246,3.835987015,23.625,0.035355339
1748,"361-U1475C-4H-6, 108-110",38.061,39.216,3.372,0.465,1,,,2.75862069,2.75862069,5.026556617,23.845,0.077781746
1749,"361-U1475C-4H-6, 112-114",38.101,39.256,3.857,0.004,0,,,2.626826465,2.626826465,4.938886544,,
1750,"361-U1475C-4H-6, 116-118",38.141,39.296,3.676,0.055,0,,,10.44855312,10.44855312,19.26362793,24.805,0.106066017
1751,"361-U1475B-5H-2, 46-48",38.198,39.353,3.534,-0.276,5,,,12.86524517,12.86524517,24.26414543,23.79,0.098994949
1752,"361-U1475B-5H-2, 50-52",38.238,39.393,3.451,0.055,1,,,11.05688248,11.05688248,21.65843118,24.895,0.077781746
1753,"361-U1475B-5H-2, 54-56",38.278,39.433,3.117,0.471,1,,,1.86921347,1.86921347,3.589037006,25.5,0.014142136
1754,"361-U1475B-5H-2, 58-60",38.318,39.473,3.04,0.522,4,,,0,0,0,25.73,0.084852814
1755,"361-U1475B-5H-2, 62-64",38.358,39.513,3.243,0.383,5,,,1.940540622,1.940540622,3.633213743,25.235,0.035355339
1756,"361-U1475B-5H-2, 66-68",38.398,39.553,3.046,0.712,5,,,0,0,0,24.175,0.035355339
1757,"361-U1475B-5H-2, 70-72",38.438,39.593,2.809,0.326,,,,7.96812749,7.96812749,14.78839456,23.1,0.22627417
1758,"361-U1475B-5H-2, 74-76",38.478,39.633,2.809,0.579,2,,,0,0,0,22.525,0.049497475
1759,"361-U1475B-5H-2, 78-80",38.518,39.673,,,2,,,0,0,0,23.01,0.197989899
1760,"361-U1475B-5H-2, 82-84",38.558,39.713,2.933,0.674,1,,,0,0,0,22.705,0.148492424
1761,"361-U1475B-5H-2, 86-88",38.598,39.753,3.109,0.326,1,,,4.263824117,4.263824117,7.60846603,22.08,0.113137085
1762,"361-U1475B-5H-2, 90-92",38.638,39.793,,,7,,,0,0,0,22.765,0.035355339
1763,"361-U1475B-5H-2, 94-96",38.678,39.833,2.894,0.439,7,,,1.744273197,1.744273197,3.32247401,23.75,0.042426407
1764,"361-U1475B-5H-2, 98-100",38.718,39.873,,,8,,,0,0,0,23.78,0.127279221
1765,"361-U1475B-5H-2, 102-104",38.758,39.913,3.238,0.459,7,,,0,0,0,23.64,0.028284271
1766,"361-U1475B-5H-2, 106-108",38.798,39.953,2.841,0.118,3,,,0,0,0,24.55,0.155563492
1767,"361-U1475B-5H-2, 110-112",38.838,39.993,,,9,,,3.931143564,3.931143564,7.239443359,23.525,0.035355339
1768,"361-U1475B-5H-2, 114-116",38.878,40.033,2.859,0.249,4,,,2.713819277,2.713819277,5.139719627,22.73666667,0.207926269
1769,"361-U1475B-5H-2, 118-120",38.918,40.073,2.771,0.303,3,,,2.944965949,2.944965949,5.521780905,22.725,0.120208153
1770,"361-U1475B-5H-2, 122-124",38.958,40.113,3.199,-0.012,,,,1.423171003,1.423171003,3.684753599,22.045,0.148492424
1771,"361-U1475B-5H-2, 126-128",38.998,40.153,3.174,0.127,5,,,0,0,0,22.51,0.127279221
1772,"361-U1475B-5H-2, 130-132",39.038,40.193,3.746,-0.312,4,,,7.633587786,7.633587786,20.54713548,23.44,0.098994949
1773,"361-U1475B-5H-2, 134-136",39.078,40.233,3.524,0.021,2,,,4.9170252,4.9170252,13.24019836,24.205,0.120208153
1774,"361-U1475B-5H-2, 138-140",39.118,40.273,3.997,-0.004,,,,11.91451337,11.91451337,31.41909432,,
1775,"361-U1475B-5H-2, 142-144",39.158,40.313,3.874,0.179,3,,,14.65369204,14.65369204,38.67578465,23.81,0.056568542
1776,"361-U1475B-5H-2, 146-148",39.198,40.353,3.328,0.435,,,,2.440326394,2.440326394,6.70401862,24.82333333,0.253245599
1777,"361-U1475B-5H-3, 0-2",39.238,40.393,3.431,0.54,,,,0,0,0,24.215,0.120208153
1778,"361-U1475B-5H-3, 4-6",39.278,40.433,3.302,0.71,1,,,0,0,0,25.585,0.049497475
1779,"361-U1475B-5H-3, 8-10",39.318,40.473,3.299,0.637,4,,,0,0,0,25.81,0.183847763
1780,"361-U1475B-5H-3, 12-14",39.358,40.513,3.138,0.594,2,,,0,0,0,23.68,0.042426407
1781,"361-U1475B-5H-3, 16-18",39.398,40.553,3.119,0.536,4,,,0,0,0,23.37,0.113137085
1782,"361-U1475B-5H-3, 20-22",39.438,40.593,3.221,0.642,2,,,0,0,0,23.125,0.021213203
1783,"361-U1475B-5H-3, 24-26",39.478,40.633,3.024,0.667,2,,,0,0,0,23.22333333,0.186100331
1784,"361-U1475B-5H-3, 28-30",39.518,40.673,2.8,0.508,1,,,0,0,0,22.645,0.077781746
1785,"361-U1475B-5H-3, 32-34",39.558,40.713,2.893,0.703,9,,,0,0,0,22.01,0
1786,"361-U1475B-5H-3, 36-38",39.598,40.753,3.125,0.782,4,,,0,0,0,21.615,0.176776695
1787,"361-U1475B-5H-3, 40-42",39.638,40.793,3.128,0.574,6,,,0,0,0,21.395,0.007071068
1788,"361-U1475B-5H-3, 44-46",39.678,40.833,,,5,,,8.232570105,8.232570105,21.60874242,20.81,0.056568542
1789,"361-U1475B-5H-3, 48-50",39.718,40.873,2.992,0.799,7,,,0,0,0,20.1,0.180831413
1790,"361-U1475B-5H-3, 52-54",39.758,40.913,2.998,0.693,2,,,0,0,0,20.245,0.049497475
1791,"361-U1475B-5H-3, 56-58",39.798,40.953,3.017,0.646,2,,,0,0,0,21.25666667,0.222785397
1792,"361-U1475B-5H-3, 60-62",39.838,40.993,2.93,0.786,4,,,0,0,0,21.28666667,0.200333056
1793,"361-U1475B-5H-3, 64-66",39.878,41.033,2.936,0.767,3,,,0,0,0,21.58,0.028284271
1794,"361-U1475B-5H-3, 68-70",39.918,41.073,2.962,0.627,,,,0,0,0,22.09,0.127279221
1795,"361-U1475B-5H-3, 72-74",39.958,41.113,2.866,0.452,5,,,0,0,0,21.745,0.06363961
1796,"361-U1475B-5H-3, 76-78",39.998,41.153,2.925,0.489,1,,,0,0,0,21.62,0.147309199
1797,"361-U1475B-5H-3, 80-82",40.038,41.193,3.139,0.423,3,,,5.140562249,5.140562249,13.95733597,22.125,0.06363961
1798,"361-U1475B-5H-3, 84-86",40.078,41.233,3.294,0.478,3,,,1.372860269,1.372860269,2.665002051,23.45,0.147309199
1799,"361-U1475B-5H-3, 88-90",40.118,41.273,3.322,0.411,3,,,5.569230004,5.569230004,9.217355527,23.36,0.308868904
1800,"361-U1475B-5H-3, 92-94",40.158,41.313,3.472,0.363,1,,,7.070260716,7.070260716,11.55492454,24.205,0.134350288
1801,"361-U1475B-5H-3, 96-98",40.198,41.353,3.781,0.26,3,,,10.10300328,10.10300328,16.11957655,25.605,0.233345238
1802,"361-U1475B-5H-3, 100-102",40.238,41.393,3.85,0.315,6,,,5.271177367,5.271177367,8.487625514,25.68666667,0.204287379
1803,"361-U1475B-5H-3, 104-106",40.278,41.433,3.794,0.189,5,,,10.82031514,10.82031514,17.32756722,25.09,0.212132034
1804,"361-U1475B-5H-3, 108-110",40.318,41.473,3.768,0.444,2,,,2.719585263,2.719585263,4.373363354,25.905,0.007071068
1805,"361-U1475B-5H-3, 112-114",40.358,41.513,3.525,0.347,3,,,9.251629877,9.251629877,14.55951771,25.655,0.219203102
1806,"361-U1475B-5H-3, 116-118",40.398,41.553,3.512,0.675,2,,,8.147676639,8.147676639,12.58225756,25.57,0.240416306
1807,"361-U1475B-5H-3, 120-122",40.438,41.593,3.315,0.35,0,,,0,0,0,25.79,0.183847763
1808,"361-U1475B-5H-3, 124-126",40.478,41.633,3.305,0.704,1,,,3.379448727,3.379448727,4.908901311,23.535,0.148492424
1809,"361-U1475B-5H-3, 128-130",40.518,41.673,3.234,0.688,4,,,0,0,0,22.965,0.007071068
1810,"361-U1475B-5H-3, 132-134",40.558,41.713,3.149,0.517,0,,,0,0,0,24.6,0.113137085
1811,"361-U1475B-5H-3, 136-138",40.598,41.753,3.433,0.335,13,,,0,0,0,22.735,0.007071068
1812,"361-U1475B-5H-3, 140-142",40.638,41.793,3.179,0.569,3,,,3.10318076,3.10318076,4.609719521,24.975,0.007071068
1813,"361-U1475B-5H-3, 144-146",40.678,41.833,3.268,0.475,9,,,0,0,0,22.515,0.148492424
1814,"361-U1475B-5H-3, 148-150",40.718,41.873,3.445,0.434,1,,,0,0,0,23.68,0.141421356
1815,"361-U1475B-5H-4, 2-4",40.758,41.913,3.727,0.097,2,,,0,0,0,23.685,0.035355339
1816,"361-U1475B-5H-4, 6-8",40.798,41.953,3.59,0.305,0,,,0,0,0,24.06,0.021213203
1817,"361-U1475B-5H-4, 10-12",40.838,41.993,3.82,0.063,5,,,0,0,0,24.955,0.106066017
1818,"361-U1475B-5H-4, 14-16",40.878,42.033,4.226,-0.107,1,,,0,0,0,25.125,0.077781746
1819,"361-U1475B-5H-4, 18-20",40.918,42.073,3.703,0.137,5,,,16.93868549,16.93868549,37.18150152,24.92,0.28213472
1820,"361-U1475B-5H-4, 22-24",40.958,42.113,3.815,0.302,5,,,8.865493836,8.865493836,19.41590186,25.29,0.141421356
1821,"361-U1475B-5H-4, 26-28",40.998,42.153,3.558,0.223,1,,,9.99125765,9.99125765,22.38812606,25.05,0.180831413
1822,"361-U1475B-5H-4, 30-32",41.038,42.193,4.158,0.062,2,,,22.72828162,22.72828162,50.35596623,23.855,0.261629509
1823,"361-U1475B-5H-4, 34-36",41.078,42.233,3.879,0.263,3,,,7.266671713,7.266671713,16.25646838,25.115,0.007071068
1824,"361-U1475B-5H-4, 38-40",41.118,42.273,3.871,0.147,1,,,8.392341988,8.392341988,18.62435757,25.555,0.007071068
1825,"361-U1475B-5H-4, 42-44",41.158,42.313,3.744,0.045,4,,,0,0,0,24.085,0.035355339
1826,"361-U1475B-5H-4, 46-48",41.198,42.353,3.576,0.505,3,,,6.117084827,6.117084827,13.09020643,25.09,0.084852814
1827,"361-U1475B-5H-4, 50-52",41.238,42.393,3.475,0.309,1,,,5.0668989,5.0668989,10.75053937,24.715,0.106066017
1828,"361-U1475B-5H-4, 54-56",41.278,42.433,3.401,0.469,2,,,0,0,0,23.885,0.021213203
1829,"361-U1475B-5H-4, 58-60",41.318,42.473,3.378,0.145,0,,,5.586104565,5.586104565,12.22707928,23.91,0.028284271
1830,"361-U1475B-5H-4, 62-64",41.358,42.513,3.451,0.388,0,,,7.982704141,7.982704141,17.16495227,24.455,0.049497475
1831,"361-U1475B-5H-4, 66-68",41.398,42.553,3.653,0.654,1,,,8.720930233,8.720930233,18.385508,22.07,0.028284271
1832,"361-U1475B-5H-4, 70-72",41.438,42.593,3.36,0.84,1,,,6.999890627,6.999890627,15.20364125,22.52,0.113137085
1833,"361-U1475B-5H-4, 74-76",41.478,42.633,3.655,0.507,4,,,0,0,0,22.44,0.028284271
1834,"361-U1475B-5H-4, 78-80",41.518,42.673,3.302,0.89,3,,,0,0,0,23.58,0.014142136
1835,"361-U1475B-5H-4, 82-84",41.558,42.713,3.371,0.509,2,,,0,0,0,22.785,0.106066017
1836,"361-U1475B-5H-4, 86-88",41.598,42.753,3.189,0.788,0,,,0,0,0,22.545,0.021213203
1837,"361-U1475B-5H-4, 90-92",41.638,42.793,3.34,0.509,3,,,2.512858769,2.512858769,5.6131897,23.475,0.106066017
1838,"361-U1475B-5H-4, 94-96",41.678,42.833,3.175,0.685,2,,,0,0,0,23.095,0.077781746
1839,"361-U1475B-5H-4, 98-100",41.718,42.873,3.491,0.346,2,,,0,0,0,23.66,0.141421356
1840,"361-U1475B-5H-4, 102-104",41.758,42.913,3.163,0.567,3,,,0,0,0,24.13,0.014142136
1841,"361-U1475B-5H-4, 106-108",41.798,42.953,3.505,0.568,2,,,0,0,0,23.835,0.035355339
1842,"361-U1475B-5H-4, 110-112",41.838,42.993,3.494,0.355,0,,,0,0,0,24.33,0.199248588
1843,"361-U1475B-5H-4, 114-116",41.878,43.033,3.672,0.355,,,,0,0,0,23.435,0.219203102
1844,"361-U1475B-5H-4, 118-120",41.918,43.073,3.624,0.525,0,,,0,0,0,23.36,0.084852814
1845,"361-U1475B-5H-4, 122-124",41.958,43.113,3.726,0.411,1,,,0,0,0,24.935,0.049497475
1846,"361-U1475B-5H-4, 126-128",41.998,43.153,3.977,0.259,0,,,6.190752563,6.190752563,13.92376656,23.245,0.176776695
1847,"361-U1475B-5H-4, 130-132",42.038,43.193,3.803,0.307,0,,,4.068917287,4.068917287,9.218227388,23.75666667,0.253837218
1848,"361-U1475B-5H-4, 134-136",42.078,43.233,3.747,0.252,0,,,0,0,0,25.08,0.169705627
1849,"361-U1475B-5H-4, 138-140",42.118,43.273,3.671,0.345,0,,,0,0,0,24.95,0.197989899
1850,"361-U1475B-5H-4, 142-144",42.158,43.313,3.614,0.46,0,,,0,0,0,24.53,0.042426407
1851,"361-U1475B-5H-4, 146-148",42.198,43.353,3.384,0.603,0,,,0,0,0,24.4475,0.275605394
1852,"361-U1475B-5H-5, 0-2",42.238,43.393,3.386,0.386,1,,,0,0,0,25.025,0.247487373
1853,"361-U1475B-5H-5, 4-6",42.278,43.433,3.389,0.326,0,,,2.893309222,2.893309222,7.080327542,24.79,0.113137085
1854,"361-U1475B-5H-5, 8-10",42.318,43.473,3.33,0.489,0,,,0,0,0,23.46,0.254558441
1855,"361-U1475B-5H-5, 12-14",42.358,43.513,3.425,0.489,1,,,1.773786758,1.773786758,4.193904086,22.88,0.312409987
1856,"361-U1475B-5H-5, 16-18",42.398,43.553,3.378,0.534,1,,,2.604696594,2.604696594,6.166400377,23.35,0.042426407
1857,"361-U1475B-5H-5, 20-22",42.438,43.593,3.196,0.645,2,,,0,0,0,23.625,0.190918831
1858,"361-U1475B-5H-5, 24-26",42.478,43.633,3.177,0.707,0,,,0,0,0,22.81666667,0.332014056
1859,"361-U1475B-5H-5, 28-30",42.518,43.673,3.084,0.867,,,,0,0,0,23.205,0.021213203
1860,"361-U1475B-5H-5, 32-34",42.558,43.713,3.186,0.685,2,,,0,0,0,22.515,0.16263456
1861,"361-U1475B-5H-5, 36-38",42.598,43.753,3.117,0.419,0,,,1.926782274,1.926782274,4.510292725,23.27,0.098994949
1862,"361-U1475B-5H-5, 40-42",42.638,43.793,3.087,0.587,0,,,0,0,0,22.795,0.16263456
1863,"361-U1475B-5H-5, 44-46",42.678,43.833,3.163,0.725,0,,,0,0,0,23.025,0.035355339
1864,"361-U1475B-5H-5, 48-50",42.718,43.873,3.458,0.346,,,,0,0,0,23.7,0.056568542
1865,"361-U1475B-5H-5, 52-54",42.758,43.913,3.367,0.439,1,,,0,0,0,24.53,0.084852814
1866,"361-U1475B-5H-5, 56-58",42.798,43.953,3.21,0.264,0,,,0,0,0,24.53,0.141421356
1867,"361-U1475B-5H-5, 60-62",42.838,43.993,3.579,0.427,0,,,0,0,0,27.265,0.134350288
1868,"361-U1475B-5H-5, 64-66",42.878,44.033,3.161,0.442,0,,,2.817893625,2.817893625,6.564150861,26.59,0.014142136
1869,"361-U1475B-5H-5, 68-70",42.918,44.073,3.117,0.64,0,,,2.511576799,2.511576799,5.717114563,26.18,0.17691806
1870,"361-U1475B-5H-5, 72-74",42.958,44.113,3.252,0.127,1,,,2.89501063,2.89501063,6.392101169,26.485,0.148492424
1871,"361-U1475B-5H-5, 76-78",42.998,44.153,3.257,0.46,0,,,0,0,0,27.2,0.014142136
1872,"361-U1475B-5H-5, 80-82",43.038,44.193,3.308,0.527,2,,,6.194947246,6.194947246,14.46846724,26.235,0.091923882
1873,"361-U1475B-5H-5, 84-86",43.078,44.233,3.313,0.54,2,,,1.982651797,1.982651797,4.701288309,24.475,0.106066017
1874,"361-U1475B-5H-5, 88-90",43.118,44.273,3.118,0.424,1,,,0,0,0,24.28,0.113137085
1875,"361-U1475B-5H-5, 92-94",43.158,44.313,,,0,,,0,0,0,25.46,0.236431808
1876,"361-U1475B-5H-5, 96-98",43.198,44.353,2.99,0.713,0,,,0,0,0,26.765,0.106066017
1877,"361-U1475B-5H-5, 100-102",43.238,44.393,3.183,0.36,0,,,2.983682984,2.983682984,6.859733841,27.065,0.176776695
1878,"361-U1475B-5H-5, 104-106",43.278,44.433,3.147,0.563,1,,,3.464703335,3.464703335,7.794649891,26.365,0.16263456
1879,"361-U1475B-5H-5, 108-110",43.318,44.473,3.315,0.639,0,,,0,0,0,24.545,0.261629509
1880,"361-U1475B-5H-5, 112-114",43.358,44.513,3.624,0.438,3,,,0,0,0,25.4,0.056568542
1881,"361-U1475B-5H-5, 116-118",43.398,44.553,3.734,0.127,,,,18.04172148,18.04172148,37.32881147,24.38,0.070710678
1882,"361-U1475B-5H-5, 120-122",43.438,44.593,3.767,0.16,,,,3.123474866,3.123474866,6.649904907,23.33333333,0.223681321
1883,"361-U1475B-5H-5, 124-126",43.478,44.633,3.574,0.233,,,,12.42477189,12.42477189,25.78265927,23.14,0.141421356
1884,"361-U1475B-5H-5, 128-130",43.518,44.673,3.674,0.173,,,,19.27227102,19.27227102,40.59185163,24.255,0.176776695
1885,"361-U1475C-5H-2, 116-118",43.585,44.74,3.855,0.103,,,,10.44386423,10.44386423,10.42227713,25.32,0.028284271
1886,"361-U1475C-5H-2, 122-124",43.645,44.8,3.941,0.337,,,,2.027883397,2.027883397,2.075213606,,
